335f6826-bd86-4ce2-b244-1831ce0b7ef4,One Hell of a Day,Mini1burger,ed7d5864-dc10-4e43-aa5e-4185d222c309,,,,,,won,,,,,Find You,,,,,,,,,,,,,,,,,,,,,,,,
460dba48-a8db-465b-ab67-e0bc36d53210,One Hell of a Day,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Mega Serval,,,,,,,,,,,,,,,,,,,,,,,,
7c50965d-a585-45c0-b40a-095bcfb56a74,One Hell of a Day,nemesis,4dd8b42d-29dd-4899-83d7-bfa032e5e47e,,,,,,won,,,,,Savant - Ascent,,,,,,,,,,,,,,,,,,,,,,,,
b2221324-d980-4e2c-81bb-ce9df9140833,One Hell of a Day,Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,Prompt,,,,,,,,,,,,,,,,,,,,,,,,
011fbc36-08ad-4d0e-afe1-091804f4e633,One Hell of a Day,rajanb,4594b715-eeab-4bcf-a23c-11ba0737a8f9,,,,,,won,,,,,Heroine of the Sniper,,,,,,,,,,,,,,,,,,,,,,,,
e2fd99c5-b813-48cc-b912-afd630547eca,One Hell of a Day,Joker,195fef73-7123-4e82-992f-7a808c7465bf,,,,,,won,,,,,Cosmophony,,,,,,,,,,,,,,,,,,,,,,,,
99d801e2-d4a6-4599-a7bc-5a1812a9ba13,One Hell of a Day,shiba,65d7dfd9-20ce-4774-8463-ee11dae25e63,,,,,,won,,,,,Spingun,,,,,,,,,,,,,,,,,,,,,,,,
3facd801-a584-4bd5-b131-7fdeb2ae58b5,One Hell of a Day,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Neon Boost,,,,,,,,,,,,,,,,,,,,,,,,
5c3ad95c-8872-456c-8535-2801914ff2d7,One Hell of a Day,Jarvis,df0a0319-c1be-4a22-9152-4267216832d1,,,,,,won,,,,,Burn It Down,,,,,,,,,,,,,,,,,,,,,,,,
49ac0a39-89d3-49a9-9f7a-3e472971fcfd,One Hell of a Day,Jarvis,df0a0319-c1be-4a22-9152-4267216832d1,,,,,,won,,,,,RITE,,,,,,,,,,,,,,,,,,,,,,,,
57efa0f3-be5b-4a7a-a009-a2da8de95f07,One Hell of a Day,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,Pivvot,,,,,,,,,,,,,,,,,,,,,,,,
16495c66-3871-4eb1-8cb6-ecb0e058569a,One Hell of a Day,Zalolo,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Heads Run,,,,,,,,,,,,,,,,,,,,,,,,
f55cc8ea-c4e6-4591-a537-20e9f6bbeb80,One Hell of a Day,Retsu,37a70c4a-4e33-43b2-95bb-4b4d0e447ba8,,,,,,won,,,,,Charge Kid,,,,,,,,,,,,,,,,,,,,,,,,
abad00aa-14d7-406b-8f82-fbb0840e12f9,One Hell of a Day,kaley,46dbb820-fdcb-4485-a4b5-6184a9305362,,,,,,won,,,,,Neon Boost,,,,,,,,,,,,,,,,,,,,,,,,
41e1619b-ce99-411c-91bb-15a415016b36,One Hell of a Day,JayJay,63c6839c-ca09-45b2-af81-9cb4bb63b10b,,,,,,won,,,,,The Treehouse Man,,,,,,,,,,,,,,,,,,,,,,,,
90e5ec68-1e0b-4e67-8cf0-7232debd76fc,One Hell of a Day,8Nirp,e21d3bc5-cf96-4cf2-a9f8-72080df0b937,,,,,,won,,,,,Pixboy,,,,,,,,,,,,,,,,,,,,,,,,
41ed7bc3-6e44-4230-a7cf-aec036caed68,One Hell of a Day,Athena,e790e8f0-f67e-4646-8fa9-de436b2c8d5e,,,,,,won,,,,,Void Prison,,,,,,,,,,,,,,,,,,,,,,,,
1868bb0e-ecc3-40af-9f38-cd2c9d79f8f1,One Hell of a Day,Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Bananner Nababber,,,,,,,,,,,,,,,,,,,,,,,,
077af739-3885-4a6a-9592-fd4fe25489e8,One Hell of a Day,Koolboom,75360635-954f-4422-aa80-2460ecda0bdf,,,,,,won,,,,,Milli & Greg,,,,,,,,,,,,,,,,,,,,,,,,
cfeee619-098c-494a-96eb-5a1eb3ed1398,One Hell of a Day,Pralkarz,a3ff12e0-b942-407e-bff0-c0065d6c509d,,,,,,won,,,,,SPINGUN,,,,,,,,,,,,,,,,,,,,,,,,
55663a87-78e2-4353-98eb-7935f17b4afa,One Hell of a Day,Crappy,0a1a1e34-1fac-49a5-ba7e-548d098cac85,,,,,,won,,,,,Aliens Go Home Run,,,,,,,,,,,,,,,,,,,,,,,,
